TimePeriod,GeoType,GeoID,GeoRank,Geography,Bicycle (number),Bicycle (percent),"Car, truck, or van (number)","Car, truck, or van (percent)",Public transportation (number),Public transportation (percent),Walked (number),Walked (percent)
2014-18,Subboro,34,5,Upper East Side,"1,732",1.4,"12,074",9.6,"71,112",56.5,"23,860",19
2014-18,Subboro,35,5,Morningside Heights/Hamilton Heights,"1,029",1.7,"4,816",7.8,"42,935",69.9,"7,626",12.4
2014-18,Subboro,36,5,Central Harlem,631,1,"6,455",10.2,"47,257",74.3,"4,877",7.7
2014-18,Subboro,37,5,East Harlem,593,1.2,"4,078",8.3,"34,869",71.1,"6,614",13.5
2014-18,Subboro,38,5,Washington Heights/Inwood,881,0.8,"12,910",12.1,"73,149",68.6,"12,017",11.3
2014-18,Subboro,39,5,Astoria,"1,186",1.3,"15,788",17.3,"63,740",70,"6,264",6.9
2014-18,Subboro,40,5,Sunnyside/Woodside,667,0.9,"15,703",20.7,"53,023",70,"3,515",4.6
2014-18,Subboro,41,5,Jackson Heights,787,1,"20,696",25.1,"52,503",63.7,"6,444",7.8
2014-18,Subboro,42,5,Elmhurst/Corona,475,0.7,"13,479",20.4,"44,298",66.9,"5,793",8.7
2014-18,Subboro,43,5,Middle Village/Ridgewood,661,0.7,"33,260",36.5,"48,480",53.3,"5,946",6.5
2014-18,Subboro,44,5,Forest Hills/Rego Park,142,0.2,"15,746",27.1,"35,700",61.4,"3,316",5.7
2014-18,Subboro,45,5,Flushing/Whitestone,301,0.3,"54,332",49.4,"41,600",37.8,"10,761",9.8
2014-18,Subboro,46,5,Hillcrest/Fresh Meadows,84,0.1,"33,484",44.4,"34,221",45.4,"4,236",5.6
2014-18,Subboro,47,5,Kew Gardens/Woodhaven,356,0.5,"24,726",35.1,"38,343",54.5,"3,805",5.4
2014-18,Subboro,48,5,Howard Beach/South Ozone Park,127,0.2,"32,710",51.6,"26,514",41.8,"1,973",3.1
2014-18,Subboro,49,5,Bayside/Little Neck,70,0.1,"34,583",60.6,"18,775",32.9,"1,543",2.7
2014-18,Subboro,50,5,Jamaica,218,0.2,"48,299",43.7,"53,739",48.7,"4,503",4.1
2014-18,Subboro,51,5,Bellerose/Rosedale,203,0.2,"57,932",59.8,"33,825",34.9,"2,032",2.1
2014-18,Subboro,52,5,Rockaways,234,0.5,"26,005",52.2,"18,667",37.5,"2,597",5.2
2014-18,Subboro,53,5,North Shore,287,0.4,"40,625",55.7,"26,839",36.8,"2,863",3.9
2014-18,Subboro,54,5,Mid Island,114,0.2,"38,283",64.4,"17,224",29,"1,533",2.6
2014-18,Subboro,55,5,South Shore,79,0.1,"54,625",72,"17,842",23.5,933,1.2
2014-18,UHF42,101,4,Kingsbridge - Riverdale,215,0.5,"13,601",32.5,"22,287",53.2,"2,748",6.6
2014-18,UHF42,102,4,Northeast Bronx,224,0.2,"37,884",41.7,"45,079",49.6,"4,838",5.3
2014-18,UHF42,103,4,Fordham - Bronx Pk,529,0.5,"21,209",19.4,"72,460",66.2,"10,252",9.4
2014-18,UHF42,104,4,Pelham - Throgs Neck,343,0.3,"47,617",36.8,"68,185",52.7,"7,923",6.1
2014-18,UHF42,105,4,Crotona -Tremont,264,0.3,"17,159",21.7,"51,604",65.2,"5,325",6.7
2014-18,UHF42,106,4,High Bridge - Morrisania,216,0.3,"14,233",17.5,"55,601",68.3,"7,602",9.3
2014-18,UHF42,107,4,Hunts Point - Mott Haven,281,0.6,"9,168",18.3,"33,791",67.5,"4,315",8.6
2014-18,UHF42,201,4,Greenpoint,"2,429",3.3,"9,467",12.7,"47,427",63.5,"9,757",13.1
2014-18,UHF42,202,4,Downtown - Heights - Slope,"5,326",3.8,"13,192",9.4,"93,045",66.6,"14,739",10.5
2014-18,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"3,270",2.2,"24,450",16.2,"105,088",69.5,"9,592",6.3
2014-18,UHF42,204,4,East New York,300,0.4,"19,360",25.3,"51,333",67.2,"3,149",4.1
2014-18,UHF42,205,4,Sunset Park,884,1.6,"9,857",17.6,"35,531",63.6,"7,772",13.9
2014-18,UHF42,206,4,Borough Park,"1,735",1.3,"36,104",27.4,"67,276",51.1,"20,258",15.4
2014-18,UHF42,207,4,East Flatbush - Flatbush,"1,550",1.1,"31,958",22.3,"94,563",66.1,"7,766",5.4
2014-18,UHF42,208,4,Canarsie - Flatlands,306,0.3,"41,471",43.1,"48,015",49.9,"3,433",3.6
2014-18,UHF42,209,4,Bensonhurst - Bay Ridge,566,0.6,"29,243",30.6,"53,643",56.1,"7,678",8
2014-18,UHF42,210,4,Coney Island - Sheepshead Bay,849,0.7,"40,277",33,"63,937",52.3,"10,361",8.5
2014-18,UHF42,211,4,Williamsburg - Bushwick,"3,160",3.1,"14,727",14.4,"69,879",68.1,"8,843",8.6
2014-18,UHF42,301,4,Washington Heights,"1,451",1.1,"14,779",10.8,"97,003",71.1,"13,570",10
2014-18,UHF42,302,4,Central Harlem - Morningside Heights,865,1.1,"7,914",9.9,"57,595",72,"7,873",9.8
2014-18,UHF42,303,4,East Harlem,584,1.3,"3,774",8.3,"32,048",70.6,"6,286",13.8
2014-18,UHF42,304,4,Upper West Side,"2,546",2.2,"8,784",7.4,"75,513",63.9,"14,671",12.4
2014-18,UHF42,305,4,Upper East Side,"1,741",1.4,"12,068",9.6,"71,958",57,"23,579",18.7
2014-18,UHF42,306,4,Chelsea - Clinton,"2,723",2.7,"5,478",5.4,"50,111",49.5,"32,388",32
2014-18,UHF42,307,4,Gramercy Park - Murray Hill,"1,210",1.4,"4,749",5.6,"37,021",43.4,"32,781",38.4
2014-18,UHF42,308,4,Greenwich Village - SoHo,"1,992",4,"3,019",6,"25,215",50.1,"13,128",26.1
2014-18,UHF42,309,4,Union Square - Lower East Side,"5,177",5.4,"6,320",6.6,"52,866",54.9,"23,490",24.4
2014-18,UHF42,310,4,Lower Manhattan,707,2,"2,229",6.2,"19,680",54.4,"10,433",28.8
2014-18,UHF42,401,4,Long Island City - Astoria,"1,581",1.4,"18,767",16.2,"83,175",71.8,"6,981",6
2014-18,UHF42,402,4,West Queens,"1,668",0.8,"54,961",25.2,"138,869",63.7,"15,961",7.3
2014-18,UHF42,403,4,Flushing - Clearview,322,0.3,"57,238",49.8,"43,150",37.6,"10,930",9.5
2014-18,UHF42,404,4,Bayside - Little Neck,42,0.1,"26,376",60.9,"14,023",32.4,"1,263",2.9
2014-18,UHF42,405,4,Ridgewood - Forest Hills,669,0.5,"40,944",31.3,"75,700",57.8,"8,336",6.4
2014-18,UHF42,406,4,Fresh Meadows,13,0,"23,465",52.4,"17,712",39.5,"2,011",4.5
2014-18,UHF42,407,4,Southwest Queens,483,0.4,"57,436",43,"64,787",48.5,"5,778",4.3
2014-18,UHF42,408,4,Jamaica,296,0.2,"60,984",41.8,"72,453",49.6,"6,744",4.6
2014-18,UHF42,409,4,Southeast Queens,376,0.2,"100,903",65.2,"45,329",29.3,"3,346",2.2
2014-18,UHF42,410,4,Rockaways,234,0.5,"26,005",52.2,"18,667",37.5,"2,597",5.2
2014-18,UHF42,501,4,Port Richmond,36,0.1,"16,176",58,"9,405",33.7,"1,283",4.6
2014-18,UHF42,502,4,Stapleton - St. George,328,0.6,"27,033",53,"19,899",39,"1,846",3.6
2014-18,UHF42,503,4,Willowbrook,37,0.1,"27,426",67.6,"10,915",26.9,960,2.4
2014-18,UHF42,504,4,South Beach - Tottenville,79,0.1,"62,898",70.9,"21,686",24.4,"1,240",1.4
2014-18,Borough,1,1,Bronx,"2,056",0.4,"160,062",27.7,"346,240",59.9,"42,710",7.4
2014-18,Borough,2,1,Brooklyn,"20,375",1.7,"270,106",22.7,"729,737",61.4,"103,348",8.7
2014-18,Borough,3,1,Manhattan,"19,012",2.2,"69,923",7.9,"521,777",59.3,"178,492",20.3
2014-18,Borough,4,1,Queens,"5,511",0.5,"426,687",38.9,"563,428",51.3,"62,728",5.7
2014-18,Borough,5,1,Staten Island,480,0.2,"133,533",64.1,"61,905",29.7,"5,329",2.6
2014-18,Citywide,1,0,New York City,"47,434",1.2,"1,060,311",26.8,"2,223,087",56.2,"392,607",9.9
2013-17,NTA2010,501,8,Claremont-Bathgate,5,0,"2,274",21.3,"7,355",68.7,713,6.7
2013-17,NTA2010,503,8,Eastchester-Edenwald-Baychester,135,0.8,"6,893",42.6,"8,048",49.8,803,5
2013-17,NTA2010,505,8,Bedford Park-Fordham North,44,0.2,"4,494",18.9,"16,081",67.7,"2,312",9.7
2013-17,NTA2010,506,8,Belmont,0,0,"1,557",14.8,"6,510",61.8,"1,723",16.3
2013-17,NTA2010,507,8,Bronxdale,120,0.8,"4,272",27.8,"9,099",59.3,"1,213",7.9
2013-17,NTA2010,508,8,West Farms-Bronx River,65,0.5,"3,431",24.9,"8,688",62.9,897,6.5
2013-17,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,10,0,"8,235",40.6,"10,385",51.2,"1,171",5.8
2013-17,NTA2010,510,8,Pelham Bay-Country Club-City Island,0,0,"6,909",54,"4,889",38.2,332,2.6
2013-17,NTA2010,513,8,Co-op City,0,0,"7,379",36.8,"11,420",56.9,727,3.6
2013-17,NTA2010,514,8,East Concourse-Concourse Village,131,0.5,"4,198",17.3,"16,628",68.4,"2,132",8.8
2013-17,NTA2010,517,8,East Tremont,24,0.2,"3,439",22.7,"9,820",64.8,925,6.1
2013-17,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,41,0.3,"5,082",42.4,"5,182",43.2,772,6.4
2013-17,NTA2010,526,8,Highbridge,86,0.6,"2,968",19.2,"10,297",66.5,"1,524",9.8
2013-17,NTA2010,527,8,Hunts Point,28,0.3,"1,574",18.2,"5,615",65.1,966,11.2
2013-17,NTA2010,528,8,Van Cortlandt Village,157,0.7,"4,621",20.2,"15,163",66.3,"2,042",8.9
2013-17,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,168,1.1,"5,029",32.7,"8,010",52.1,938,6.1
2013-17,NTA2010,530,8,Kingsbridge Heights,16,0.1,"2,260",15.6,"10,147",69.9,"1,235",8.5
2013-17,NTA2010,531,8,Allerton-Pelham Gardens,7,0,"6,656",47.5,"5,991",42.8,738,5.3
2013-17,NTA2010,533,8,Longwood,24,0.2,"1,785",17.7,"7,143",70.7,641,6.3
2013-17,NTA2010,534,8,Melrose South-Mott Haven North,116,0.8,"2,617",17.3,"9,926",65.5,"1,464",9.7
2013-17,NTA2010,535,8,Morrisania-Melrose,37,0.2,"3,277",21.9,"9,619",64.2,"1,432",9.6
2013-17,NTA2010,536,8,University Heights-Morris Heights,172,0.8,"4,067",19.5,"13,913",66.8,"1,675",8
2013-17,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,97,0.8,"4,416",34.3,"6,689",52,"1,092",8.5
2013-17,NTA2010,539,8,Mott Haven-Port Morris,148,0.8,"2,550",13.9,"13,173",72,"1,780",9.7
2013-17,NTA2010,540,8,Fordham South,19,0.2,"1,491",14.3,"7,203",69.1,987,9.5
2013-17,NTA2010,541,8,Mount Hope,36,0.2,"3,966",17.9,"14,968",67.4,"1,935",8.7
2013-17,NTA2010,543,8,Norwood,100,0.6,"3,141",18.2,"11,288",65.4,"1,909",11.1
2013-17,NTA2010,544,8,Williamsbridge-Olinville,122,0.4,"9,554",35.1,"15,213",55.8,"1,362",5
2013-17,NTA2010,546,8,Parkchester,15,0.1,"3,338",21.5,"10,566",67.9,930,6
2013-17,NTA2010,549,8,Pelham Parkway,136,1,"4,083",29.2,"7,490",53.6,"1,573",11.3
2013-17,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,74,0.4,"12,091",57.9,"6,991",33.5,"1,074",5.1
2013-17,NTA2010,555,8,Soundview-Bruckner,77,0.5,"2,998",21.3,"9,386",66.7,"1,221",8.7
2013-17,NTA2010,559,8,Westchester-Unionport,11,0.1,"3,981",32,"7,270",58.5,805,6.5
2013-17,NTA2010,562,8,Woodlawn-Wakefield,41,0.2,"9,295",44.5,"9,907",47.4,989,4.7
2013-17,NTA2010,563,8,West Concourse,47,0.3,"1,880",12.3,"11,376",74.5,"1,010",6.6
2013-17,NTA2010,575,8,Crotona Park East,7,0.1,"1,914",23.5,"5,336",65.4,563,6.9
2013-17,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,322,2.4,734,5.4,"9,482",70.3,"1,492",11.1
2013-17,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,215,0.7,"11,559",38.4,"14,561",48.4,"2,035",6.8
2013-17,NTA2010,4719,8,Brighton Beach,47,0.3,"3,890",27.3,"7,797",54.8,"1,682",11.8
2013-17,NTA2010,4721,8,Seagate-Coney Island,24,0.2,"2,935",30.1,"5,610",57.5,837,8.6
2013-17,NTA2010,4723,8,West Brighton,38,0.6,"1,949",28.8,"3,901",57.6,720,10.6
2013-17,NTA2010,4725,8,Homecrest,183,1,"5,758",31.9,"8,984",49.7,"1,822",10.1
2013-17,NTA2010,4726,8,Gravesend,79,0.6,"4,025",32.3,"6,812",54.7,967,7.8
2013-17,NTA2010,4727,8,Bath Beach,84,0.6,"4,891",34.2,"7,948",55.5,728,5.1
2013-17,NTA2010,4728,8,Bensonhurst West,268,0.6,"11,376",27.2,"25,272",60.4,"3,732",8.9
2013-17,NTA2010,4729,8,Bensonhurst East,425,1.4,"7,920",26.9,"17,536",59.7,"2,124",7.2
2013-17,NTA2010,4730,8,Dyker Heights,129,0.6,"7,232",36.1,"9,918",49.5,"2,147",10.7
2013-17,NTA2010,4731,8,Bay Ridge,234,0.6,"10,869",28,"22,496",57.9,"3,357",8.6
2013-17,NTA2010,4732,8,Sunset Park West,616,2.3,"3,921",14.9,"17,560",66.9,"3,238",12.3
2013-17,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"1,233",5.4,"2,477",10.8,"14,499",63.4,"2,294",10
2013-17,NTA2010,4734,8,Sunset Park East,360,1.2,"5,770",18.5,"19,112",61.3,"5,192",16.6
2013-17,NTA2010,4735,8,Stuyvesant Heights,663,2.2,"5,270",17.4,"21,479",71,"1,260",4.2
2013-17,NTA2010,4737,8,Park Slope-Gowanus,"1,274",2.8,"4,547",10.1,"30,906",68.6,"3,502",7.8
2013-17,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,756,3.2,"1,499",6.4,"16,363",70.1,"2,460",10.5
2013-17,NTA2010,4740,8,Windsor Terrace,220,1.8,"1,788",14.8,"8,207",68.1,813,6.7
2013-17,NTA2010,4741,8,Kensington-Ocean Parkway,292,1.8,"3,609",22.8,"9,924",62.6,958,6
2013-17,NTA2010,4742,8,Flatbush,888,1.8,"9,738",19.3,"33,750",66.9,"3,488",6.9
2013-17,NTA2010,4743,8,Midwood,201,1,"7,621",36,"9,727",46,"2,436",11.5
2013-17,NTA2010,4744,8,Madison,184,1,"6,361",34.7,"9,608",52.4,"1,373",7.5
2013-17,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,66,0.3,"12,939",59.4,"6,880",31.6,999,4.6
2013-17,NTA2010,4746,8,Ocean Parkway South,124,1.5,"3,336",41.3,"3,079",38.1,"1,173",14.5
2013-17,NTA2010,4750,8,Canarsie,91,0.2,"17,125",40.2,"22,918",53.9,"1,327",3.1
2013-17,NTA2010,4758,8,Flatlands,141,0.4,"13,170",39.1,"18,020",53.6,"1,269",3.8
2013-17,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,524,1.7,"5,423",17.1,"22,445",70.7,"1,836",5.8
2013-17,NTA2010,4761,8,Crown Heights North,"1,283",2.5,"7,653",14.7,"37,155",71.2,"3,071",5.9
2013-17,NTA2010,4763,8,Crown Heights South,281,1.5,"2,822",14.8,"12,649",66.4,"2,278",12
2013-17,NTA2010,4764,8,Prospect Heights,550,4.3,"1,093",8.5,"9,024",70.4,942,7.3
2013-17,NTA2010,4768,8,Fort Greene,464,3,"1,618",10.5,"10,718",69.5,"1,502",9.7
2013-17,NTA2010,4769,8,Clinton Hill,"1,043",4.9,"2,654",12.5,"13,976",65.9,"1,770",8.3
2013-17,NTA2010,4772,8,Williamsburg,71,0.8,"1,968",22.3,"1,781",20.2,"4,452",50.5
2013-17,NTA2010,4773,8,North Side-South Side,"1,278",3.9,"3,001",9.1,"23,266",70.7,"2,592",7.9
2013-17,NTA2010,4775,8,Bedford,"1,125",3.4,"4,493",13.6,"21,060",64,"4,438",13.5
2013-17,NTA2010,4776,8,Greenpoint,914,4.3,"3,097",14.6,"14,181",66.7,"1,787",8.4
2013-17,NTA2010,4777,8,Bushwick North,977,3.2,"3,820",12.5,"21,844",71.5,"2,512",8.2
2013-17,NTA2010,4778,8,Bushwick South,972,2.7,"5,083",14,"26,139",72.1,"2,319",6.4
2013-17,NTA2010,4779,8,Ocean Hill,24,0.2,"2,625",19,"10,136",73.3,641,4.6
2013-17,NTA2010,4781,8,Brownsville,24,0.1,"3,598",20.4,"12,488",70.8,"1,053",6
2013-17,NTA2010,4782,8,East New York,29,0.1,"9,766",26.3,"24,449",65.9,"1,676",4.5
2013-17,NTA2010,4783,8,Cypress Hills-City Line,113,0.5,"5,239",25.5,"13,767",67,805,3.9
2013-17,NTA2010,4785,8,East New York (Pennsylvania Ave),38,0.4,"2,548",23.9,"7,266",68.1,446,4.2
2013-17,NTA2010,4788,8,Borough Park,381,1.1,"9,610",27.9,"12,405",36.1,"9,899",28.8
2013-17,NTA2010,4790,8,East Williamsburg,537,2.6,"2,559",12.5,"14,866",72.6,"1,130",5.5
2013-17,NTA2010,4791,8,East Flatbush-Farragut,94,0.4,"7,446",30.3,"15,226",62,"1,002",4.1
2013-17,NTA2010,4793,8,Starrett City,14,0.3,"1,279",29.5,"2,730",63,291,6.7
2013-17,NTA2010,4795,8,Erasmus,33,0.3,"2,035",15.7,"9,581",73.8,768,5.9
2013-17,NTA2010,4796,8,Rugby-Remsen Village,105,0.4,"7,399",28.9,"15,902",62.1,"1,151",4.5
2013-17,NTA2010,6101,8,Marble Hill-Inwood,131,0.5,"3,576",14.2,"16,916",67.3,"2,524",10
2013-17,NTA2010,6103,8,Central Harlem North-Polo Grounds,375,1,"4,364",11.6,"27,352",72.4,"3,363",8.9
2013-17,NTA2010,6104,8,Hamilton Heights,573,2,"2,480",8.5,"22,033",75.8,"1,785",6.1
2013-17,NTA2010,6106,8,Manhattanville,145,1.3,615,5.6,"8,329",76.2,"1,095",10
2013-17,NTA2010,6109,8,Morningside Heights,296,1.4,"1,380",6.4,"12,847",59.9,"4,534",21.1
2013-17,NTA2010,6111,8,Central Harlem South,276,1.1,"1,973",7.7,"19,682",76.7,"1,733",6.8
2013-17,NTA2010,6112,8,Upper West Side,"1,122",1.5,"5,732",7.8,"51,268",69.8,"5,875",8
2013-17,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"1,564",3.1,"2,693",5.3,"26,620",52.7,"14,196",28.1
2013-17,NTA2010,6114,8,Lincoln Square,"1,021",2.9,"2,359",6.7,"20,418",58.4,"6,544",18.7
2013-17,NTA2010,6115,8,Clinton,"1,078",3.3,"1,711",5.2,"14,783",45.1,"11,881",36.3
2013-17,NTA2010,6117,8,Midtown-Midtown South,316,1.8,785,4.6,"6,773",39.4,"7,285",42.4
2013-17,NTA2010,6119,8,Turtle Bay-East Midtown,221,0.7,"2,737",8.4,"12,657",38.7,"12,902",39.4
2013-17,NTA2010,6120,8,Murray Hill-Kips Bay,388,1.3,"1,012",3.4,"12,688",42.5,"12,900",43.2
2013-17,NTA2010,6121,8,Gramercy,645,3.6,784,4.4,"9,775",54.3,"4,805",26.7
2013-17,NTA2010,6122,8,East Village,"1,354",5.2,"1,394",5.4,"14,539",55.9,"6,540",25.1
2013-17,NTA2010,6123,8,West Village,"1,667",4,"2,684",6.4,"21,603",51.2,"10,339",24.5
2013-17,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,817,3.2,"1,483",5.8,"13,626",52.9,"6,171",24
2013-17,NTA2010,6125,8,Battery Park City-Lower Manhattan,517,1.7,"1,622",5.4,"16,450",54.4,"8,990",29.8
2013-17,NTA2010,6127,8,Chinatown,788,3.8,"1,952",9.4,"9,771",47.2,"6,327",30.6
2013-17,NTA2010,6128,8,Lower East Side,"1,734",6.1,"2,310",8.1,"16,570",57.8,"6,617",23.1
2013-17,NTA2010,6131,8,Lenox Hill-Roosevelt Island,655,1.3,"4,869",9.9,"25,308",51.5,"12,629",25.7
2013-17,NTA2010,6132,8,Yorkville,657,1.3,"4,181",8,"34,505",65.9,"6,750",12.9
2013-17,NTA2010,6133,8,East Harlem South,306,1.2,"1,891",7.3,"17,596",68.1,"4,421",17.1
2013-17,NTA2010,6134,8,East Harlem North,211,0.9,"2,465",10.3,"17,487",73,"2,792",11.7
2013-17,NTA2010,6135,8,Washington Heights North,207,0.6,"3,656",10.3,"25,000",70.4,"4,167",11.7
2013-17,NTA2010,6136,8,Washington Heights South,655,1.4,"5,107",11.2,"30,971",67.9,"5,937",13
2013-17,NTA2010,6140,8,Upper East Side-Carnegie Hill,284,1,"3,080",10.4,"14,345",48.3,"5,204",17.5
2013-17,NTA2010,6150,8,Stuyvesant Town-Cooper Village,653,4.8,710,5.3,"8,291",61.4,"2,957",21.9
2013-17,NTA2010,8101,8,South Jamaica,20,0.1,"7,676",42.2,"9,421",51.8,716,3.9
2013-17,NTA2010,8102,8,Springfield Gardens North,0,0,"6,063",48.5,"5,440",43.5,438,3.5
2013-17,NTA2010,8103,8,Springfield Gardens South-Brookville,0,0,"5,297",53.5,"4,074",41.1,255,2.6
2013-17,NTA2010,8105,8,Rosedale,0,0,"8,525",60.5,"4,826",34.3,231,1.6
2013-17,NTA2010,8106,8,Jamaica Estates-Holliswood,8,0.1,"5,906",47.1,"5,629",44.9,404,3.2
2013-17,NTA2010,8107,8,Hollis,0,0,"5,066",46.7,"5,147",47.5,202,1.9
2013-17,NTA2010,8108,8,St. Albans,40,0.2,"13,258",50.6,"11,363",43.3,608,2.3
2013-17,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,106,0.9,"7,776",65.1,"3,040",25.4,484,4.1
2013-17,NTA2010,8112,8,Hammels-Arverne-Edgemere,47,0.3,"6,370",43.4,"7,386",50.4,390,2.7
2013-17,NTA2010,8115,8,Far Rockaway-Bayswater,75,0.4,"10,104",48.7,"7,784",37.5,"1,662",8
2013-17,NTA2010,8117,8,Forest Hills,41,0.1,"12,014",27.1,"27,206",61.5,"2,665",6
2013-17,NTA2010,8118,8,Rego Park,72,0.5,"3,721",27.1,"8,173",59.5,"1,216",8.9
2013-17,NTA2010,8119,8,Glendale,102,0.6,"7,992",45.6,"8,038",45.9,949,5.4
2013-17,NTA2010,8120,8,Ridgewood,467,1.2,"8,517",22.5,"24,893",65.9,"2,691",7.1
2013-17,NTA2010,8121,8,Middle Village,30,0.2,"9,445",49.7,"7,709",40.6,"1,166",6.1
2013-17,NTA2010,8122,8,Flushing,20,0.1,"11,611",36.5,"13,861",43.6,"5,685",17.9
2013-17,NTA2010,8123,8,College Point,35,0.3,"6,393",56.6,"3,761",33.3,753,6.7
2013-17,NTA2010,8125,8,Corona,229,0.9,"6,063",22.8,"16,415",61.8,"2,803",10.6
2013-17,NTA2010,8126,8,North Corona,162,0.6,"5,164",19.6,"18,167",69.1,"2,494",9.5
2013-17,NTA2010,8127,8,East Elmhurst,195,2.2,"2,813",31.1,"5,159",57,560,6.2
2013-17,NTA2010,8128,8,Jackson Heights,481,1,"13,266",26.4,"31,669",63.1,"3,506",7
2013-17,NTA2010,8129,8,Elmhurst,352,0.9,"7,074",17.6,"28,284",70.4,"3,371",8.4
2013-17,NTA2010,8130,8,Maspeth,94,0.6,"6,803",44.5,"7,166",46.9,757,5
2013-17,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,540,1.3,"6,724",16.5,"29,859",73.2,"1,795",4.4
2013-17,NTA2010,8133,8,Cambria Heights,26,0.3,"5,958",58.9,"3,805",37.6,49,0.5
2013-17,NTA2010,8134,8,Queens Village,100,0.4,"14,338",53.5,"11,184",41.7,463,1.7
2013-17,NTA2010,8135,8,Briarwood-Jamaica Hills,33,0.2,"7,026",32.9,"12,015",56.2,"1,477",6.9
2013-17,NTA2010,8137,8,Kew Gardens Hills,20,0.1,"7,895",48.1,"6,635",40.4,"1,287",7.8
2013-17,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,22,0.1,"7,908",49.7,"6,251",39.3,"1,113",7
2013-17,NTA2010,8141,8,Fresh Meadows-Utopia,0,0,"4,885",57,"3,150",36.7,178,2.1
2013-17,NTA2010,8142,8,Oakland Gardens,0,0,"8,522",61.8,"4,540",32.9,186,1.3
2013-17,NTA2010,8143,8,Bellerose,0,0,"8,745",66.4,"3,666",27.8,298,2.3
2013-17,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,28,0.3,"7,714",71.8,"2,260",21,389,3.6
2013-17,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,33,0.3,"7,309",61.8,"3,424",28.9,313,2.6
2013-17,NTA2010,8146,8,Bayside-Bayside Hills,15,0.1,"13,391",60.7,"7,150",32.4,729,3.3
2013-17,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,0,0,"6,688",65.5,"2,880",28.2,140,1.4
2013-17,NTA2010,8148,8,Auburndale,32,0.3,"5,917",59.3,"3,553",35.6,180,1.8
2013-17,NTA2010,8149,8,Whitestone,0,0,"10,621",71,"3,646",24.4,262,1.8
2013-17,NTA2010,8150,8,Elmhurst-Maspeth,66,0.5,"3,725",28.6,"8,256",63.4,548,4.2
2013-17,NTA2010,8151,8,Murray Hill,121,0.5,"10,395",44.4,"9,360",39.9,"2,944",12.6
2013-17,NTA2010,8152,8,East Flushing,71,0.6,"5,528",46.9,"4,879",41.4,780,6.6
2013-17,NTA2010,8153,8,Woodhaven,76,0.3,"9,981",33.7,"17,382",58.6,"1,392",4.7
2013-17,NTA2010,8154,8,Richmond Hill,82,0.3,"11,465",36.6,"16,542",52.8,"2,068",6.6
2013-17,NTA2010,8155,8,South Ozone Park,56,0.1,"18,719",46.7,"18,492",46.1,"1,348",3.4
2013-17,NTA2010,8156,8,Ozone Park,0,0,"5,057",45.6,"5,183",46.7,519,4.7
2013-17,NTA2010,8157,8,Lindenwood-Howard Beach,0,0,"8,714",68.1,"3,536",27.6,398,3.1
2013-17,NTA2010,8160,8,Kew Gardens,189,1.6,"3,723",31.4,"6,534",55.1,573,4.8
2013-17,NTA2010,8161,8,Jamaica,70,0.3,"6,891",27.3,"15,763",62.4,"1,831",7.2
2013-17,NTA2010,8162,8,Queensboro Hill,64,0.7,"4,924",52.8,"3,763",40.3,360,3.9
2013-17,NTA2010,8163,8,Woodside,96,0.4,"5,216",23,"15,596",68.7,"1,113",4.9
2013-17,NTA2010,8166,8,Laurelton,27,0.2,"7,188",54.8,"5,263",40.2,220,1.7
2013-17,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,176,2.1,"1,055",12.5,"5,926",70.5,832,9.9
2013-17,NTA2010,8170,8,Astoria,675,1.5,"6,207",13.9,"32,899",73.5,"3,101",6.9
2013-17,NTA2010,8171,8,Old Astoria,273,1.9,"2,415",16.6,"10,224",70.3,929,6.4
2013-17,NTA2010,8172,8,Steinway,157,0.6,"6,823",25,"17,042",62.5,"1,772",6.5
2013-17,NTA2010,8176,8,Baisley Park,36,0.2,"8,675",46.8,"8,660",46.7,644,3.5
2013-17,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,0,0,"9,682",71.7,"3,237",24,143,1.1
2013-17,NTA2010,8505,8,New Springville-Bloomfield-Travis,29,0.2,"12,307",66.9,"5,018",27.3,427,2.3
